Date,Open,High,Low,Close,Adj Close,Volume
1998-07-06,181.398743,184.401215,181.023438,183.900803,98.996681,1447062
1998-07-07,184.526306,187.153473,184.151001,185.402023,99.804779,2062657
1998-07-08,186.152649,186.903259,184.776520,186.778152,100.545540,2068602
1998-07-09,186.527954,192.532883,186.402847,188.404495,101.421074,2678602
1998-07-10,188.779800,188.779800,186.152649,187.778976,101.084328,2608709
1998-07-13,190.155930,190.155930,187.278564,187.278564,100.814941,2493054
1998-07-14,187.653870,190.906540,187.528778,190.281036,102.431213,2273884
1998-07-15,189.905716,190.281036,187.278564,188.279388,101.353714,2344126
1998-07-16,189.155106,192.657974,188.654694,191.657166,103.172050,2275533
1998-07-17,192.157562,193.909012,191.782257,193.533691,104.182198,2407025
1998-07-20,193.283493,193.408600,189.405319,191.156754,102.902679,2133849
1998-07-21,191.406952,192.157562,184.526306,186.027542,100.141518,2616902
1998-07-22,184.401215,184.901627,181.148544,182.899979,98.457909,4576794
1998-07-23,182.274460,183.275284,179.772415,180.147720,96.976311,2377799
1998-07-24,181.774048,184.651413,179.897522,183.525497,98.794640,2763332
1998-07-27,182.149368,185.652237,180.898331,184.151001,99.131340,2171368
1998-07-28,183.525497,184.651413,179.397110,181.774048,97.851784,2526077
1998-07-29,183.150177,183.650589,178.646484,179.146896,96.437553,2038227
1998-07-30,180.648132,184.025894,180.272827,182.774872,98.390572,2101276
1998-07-31,182.774872,185.527130,176.269547,179.021805,96.370224,2931694
1998-08-03,177.520569,182.274460,177.395462,179.146896,96.437553,2203042
1998-08-04,181.523849,181.523849,171.015228,171.015228,92.060173,3823512
1998-08-05,172.016052,177.020157,171.140335,173.642380,93.474380,4007261
1998-08-06,173.642380,178.521393,173.517288,177.770767,95.696762,2727362
1998-08-07,180.022614,180.773239,175.644028,176.394638,94.955986,2579833
1998-08-10,176.269547,178.521393,175.143616,175.769135,94.619270,1760855
1998-08-11,172.641571,175.143616,171.515640,174.768311,94.080498,2805398
1998-08-12,177.145264,179.397110,175.769135,178.896698,96.302872,2168021
1998-08-13,178.020981,179.897522,175.894226,175.894226,94.686584,2139095
1998-08-14,176.019333,179.021805,173.392181,175.018509,94.215179,2350121
1998-08-17,174.267899,179.021805,173.141983,178.771591,96.235565,2376150
1998-08-18,178.896698,182.774872,178.896698,181.648956,97.784462,2144490
1998-08-19,182.524673,184.025894,181.273651,182.649780,98.323189,1784985
1998-08-20,180.773239,183.275284,180.523026,181.023438,97.447716,1821505
1998-08-21,179.647308,179.772415,174.267899,179.397110,96.572243,2943934
1998-08-24,179.146896,180.523026,178.271179,179.647308,96.706947,1856377
1998-08-25,180.523026,183.525497,178.771591,180.773239,97.313072,1984322
1998-08-26,179.272003,181.899155,177.395462,181.023438,97.447716,2198696
1998-08-27,178.396286,179.021805,170.765030,173.267075,93.272354,4182168
1998-08-28,173.767487,176.019333,169.639099,171.890945,92.531631,4422920
1998-08-31,172.016052,173.016876,160.131302,160.131302,86.201180,4872851
1998-09-01,162.132950,169.138687,156.128021,165.510712,89.096977,5481402
1998-09-02,167.011948,168.638290,160.256409,160.881927,86.605247,3490286
1998-09-03,158.755173,159.881104,154.126389,155.627609,83.776733,5053203
1998-09-04,158.129669,159.005386,145.369202,151.874542,81.756416,5343765
1998-09-08,164.134583,164.634995,156.878647,163.884384,88.221558,4825440
1998-09-09,164.134583,166.636642,159.130493,160.506622,86.403206,3610787
1998-09-10,155.627609,157.003738,150.373306,154.251480,83.035988,5516573
1998-09-11,153.000458,159.755997,150.623505,158.630081,85.393044,4364019
1998-09-14,160.006210,161.882751,157.629257,158.379868,85.258369,3767608
1998-09-15,156.878647,157.003738,153.125565,156.253128,84.113503,3852438
1998-09-16,162.383148,163.133774,156.878647,159.881104,86.066490,5869033
1998-09-17,155.377411,158.129669,154.876999,156.628433,84.315536,3198375
1998-09-18,156.378235,156.878647,154.126389,155.877823,83.911461,3987578
1998-09-21,150.623505,158.880280,150.373306,158.630081,85.393044,3408802
1998-09-22,161.132126,161.382339,158.630081,159.881104,86.066490,2565295
1998-09-23,162.132950,168.638290,161.007019,168.262970,90.578598,3676583
1998-09-24,165.135406,168.012772,160.506622,163.634186,88.086823,3618181
1998-09-25,160.631714,168.012772,160.131302,166.261337,89.501045,3245387
1998-09-28,167.262161,170.014420,165.635818,167.262161,90.366226,2648676
1998-09-29,168.763382,168.763382,162.758469,165.886032,89.622719,2608110
1998-09-30,164.134583,164.259689,157.128845,159.255585,86.040520,3362790
1998-10-01,156.253128,157.003738,149.372482,151.249023,81.714859,4962877
1998-10-02,149.872894,150.998825,141.365921,150.873718,81.512062,7082837
1998-10-05,149.497589,149.622696,140.865509,146.119812,78.943695,5146277
1998-10-06,151.123917,151.999634,144.618591,147.621048,79.754768,3690621
1998-10-07,149.372482,151.749435,142.616943,150.123108,81.106583,4159936
1998-10-08,146.244919,147.996353,138.113251,143.242462,77.389137,7775968
1998-10-09,144.118179,145.119003,138.613663,145.119003,78.403008,5812630
1998-10-12,149.122284,150.873718,147.120636,148.246567,80.092735,3687674
1998-10-13,148.746979,152.875351,147.621048,152.374954,82.323174,3188084
1998-10-14,152.500046,157.629257,151.499222,155.377411,83.945282,3394764
1998-10-15,154.751892,166.011124,153.500870,164.134583,88.676460,4218088
1998-10-16,166.636642,168.638290,164.885208,167.762558,90.636559,5264779
1998-10-19,165.886032,168.388077,165.510712,166.886841,90.163414,2448041
1998-10-20,168.012772,171.390533,163.884384,164.634995,88.946854,3688723
1998-10-21,166.136230,169.639099,165.135406,167.887665,90.704147,2590074
1998-10-22,168.262970,173.642380,165.385620,173.141983,93.542938,3033011
1998-10-23,171.765854,173.767487,171.015228,173.267075,93.610458,2147388
1998-10-26,171.890945,175.644028,171.390533,171.890945,92.867020,2378448
1998-10-27,175.769135,175.769135,170.389725,171.140335,92.461441,2712674
1998-10-28,171.015228,171.765854,168.763382,170.014420,91.853165,2188404
1998-10-29,170.014420,174.017700,168.262970,173.767487,93.880798,1998410
1998-10-30,175.644028,178.020981,174.267899,175.143616,94.624321,2774173
1998-11-02,175.393829,178.146072,174.643204,174.893417,94.489120,2038077
1998-11-03,175.143616,179.021805,175.018509,177.145264,95.705688,2093582
1998-11-04,178.271179,180.147720,176.582291,177.645676,95.976089,2574637
1998-11-05,176.769958,181.774048,176.144440,181.774048,98.206482,2407224
1998-11-06,181.273651,182.524673,180.272827,180.898331,97.733360,2078994
1998-11-09,181.023438,181.023438,176.644852,177.645676,95.976089,2016945
1998-11-10,177.645676,181.148544,177.395462,178.271179,96.314026,2008052
1998-11-11,178.646484,180.272827,173.892593,174.518112,94.286293,2156830
1998-11-12,174.393005,176.269547,172.391357,173.392181,93.678070,1767699
1998-11-13,174.893417,177.895874,174.518112,176.519745,95.367722,1657989
1998-11-16,177.770767,181.273651,177.770767,181.023438,97.800957,2032082
1998-11-17,180.147720,184.151001,179.272003,180.147720,97.327881,2578884
1998-11-18,179.897522,184.151001,178.646484,183.650589,99.220314,2179711
1998-11-19,184.025894,185.902435,182.774872,185.276932,100.098999,2313002
1998-11-20,185.402023,185.652237,183.650589,185.527130,100.234192,2546660
1998-11-23,185.527130,189.405319,185.527130,189.405319,102.329414,2340479
1998-11-24,187.653870,189.280212,187.278564,188.654694,101.923859,1894445
1998-11-25,187.778976,189.029999,185.652237,186.527954,100.774887,1536489
1998-11-27,186.027542,186.277740,184.651413,184.776520,99.828667,857197
1998-11-30,183.275284,184.401215,180.898331,180.898331,97.733360,2049018
1998-12-01,179.272003,183.275284,178.396286,182.399567,98.544456,2382495
1998-12-02,180.397919,182.524673,179.272003,182.024261,98.341698,2029285
1998-12-03,179.146896,181.148544,176.144440,176.269547,95.232605,2194049
1998-12-04,178.271179,180.898331,178.146072,180.397919,97.462997,2171418
1998-12-07,180.773239,183.275284,180.397919,181.774048,98.206482,1694759
1998-12-08,179.897522,181.774048,178.271179,181.023438,97.800957,2438049
1998-12-09,180.648132,182.149368,178.896698,180.147720,97.327881,2022290
1998-12-10,180.397919,180.397919,176.769958,177.020157,95.638123,1963189
1998-12-11,176.895050,178.646484,173.517288,178.271179,96.314026,2645179
1998-12-14,176.644852,177.645676,172.516464,173.767487,93.880798,2402428
1998-12-15,176.269547,187.153473,176.269547,186.402847,100.707306,4344684
1998-12-16,186.527954,186.527954,183.275284,184.151001,99.490631,2681000
1998-12-17,183.525497,188.779800,183.525497,188.779800,101.991432,2576286
1998-12-18,188.654694,194.159210,188.404495,193.909012,104.762596,4381754
1998-12-21,193.909012,199.163315,193.909012,196.911469,106.384727,2606611
1998-12-22,196.411057,198.662903,195.535339,198.287598,107.128235,1618921
1998-12-23,198.287598,203.541901,198.287598,202.916397,109.628998,1990417
1998-12-24,202.916397,204.167419,201.915573,202.040680,109.155930,688335
1998-12-28,203.166595,204.667831,201.790466,203.541901,109.967010,1161946
1998-12-29,203.792114,208.045593,203.041489,206.669464,112.042274,1346145
1998-12-30,207.169876,208.045593,203.917206,204.792923,111.024979,1347794
1998-12-31,204.292526,205.543549,201.290054,204.167419,110.685890,2003656
1999-01-04,202.916397,207.169876,199.163315,201.290054,109.125954,2845964
1999-01-05,201.290054,206.043961,200.414337,205.543549,111.431892,2102125
1999-01-06,206.419266,209.922134,205.543549,209.546829,113.602219,2575087
1999-01-07,206.419266,208.045593,204.042313,206.043961,111.703224,2045371
1999-01-08,205.918854,207.294983,200.914749,204.918030,111.092796,2557951
1999-01-11,202.165771,204.918030,197.787186,199.538620,108.176460,2983502
1999-01-12,199.163315,200.664551,194.409409,195.660446,106.073959,2683748
1999-01-13,190.155930,197.161667,188.279388,193.283493,104.785347,3517363
1999-01-14,194.159210,196.661255,192.783081,194.284317,105.327927,2528375
1999-01-15,197.912292,202.040680,196.911469,201.665359,109.329369,2992694
1999-01-19,202.165771,203.667007,199.288422,203.041489,110.075401,2488108
1999-01-20,203.792114,204.542725,198.913116,200.914749,108.922478,3007832
1999-01-21,200.914749,202.666183,198.162491,198.788010,107.769447,2438998
1999-01-22,197.787186,199.788834,194.909821,195.910645,106.209564,2419514
1999-01-25,196.160858,202.916397,196.160858,201.164948,109.058136,2303560
1999-01-26,201.164948,204.417618,200.039032,204.167419,110.685890,2416367
1999-01-27,205.918854,206.169052,203.166595,203.166595,110.143272,2226073
1999-01-28,203.667007,208.546005,203.667007,207.044785,112.245827,2204141
1999-01-29,207.169876,210.172348,204.667831,209.922134,113.805687,2777371
1999-02-01,210.047241,210.047241,204.417618,204.542725,110.889297,2303060
1999-02-02,204.167419,204.792923,199.538620,204.167419,110.685890,2350371
1999-02-03,203.416809,209.546829,202.916397,205.918854,111.635429,2356266
1999-02-04,206.043961,207.169876,199.663727,200.414337,108.651154,2358964
1999-02-05,199.538620,200.414337,193.158386,196.160858,106.345268,3382724
1999-02-08,196.536163,197.912292,193.658798,195.285141,105.870491,2245757
1999-02-09,194.159210,195.910645,191.782257,192.157562,104.174896,2111917
1999-02-10,191.657166,197.411880,191.657166,196.035751,106.277412,2158029
1999-02-11,196.035751,200.414337,194.784729,200.164139,108.515549,1948551
1999-02-12,199.788834,199.788834,192.783081,195.410233,105.938339,2416117
1999-02-16,197.286774,200.039032,194.784729,198.162491,107.430389,2138745
1999-02-17,196.661255,202.916397,196.160858,198.788010,107.769447,2340679
1999-02-18,200.164139,202.916397,197.036575,201.415161,109.193802,2122009
1999-02-19,201.039856,203.041489,199.913925,200.914749,108.922478,2178412
1999-02-22,200.914749,208.170700,200.539444,208.170700,112.856171,2937989
1999-02-23,207.169876,209.171524,204.417618,206.169052,111.771011,2411371
1999-02-24,206.169052,209.046417,201.540268,202.165771,109.600800,2297315
1999-02-25,201.415161,203.416809,196.285950,200.914749,108.922478,3063536
1999-02-26,202.165771,203.041489,197.787186,200.789642,108.854691,2599866
1999-03-01,200.414337,203.291702,197.161667,202.040680,109.532913,2184507
1999-03-02,203.041489,203.667007,197.286774,198.788010,107.769447,2084140
1999-03-03,198.162491,200.414337,195.285141,197.662079,107.159103,2529124
1999-03-04,198.037384,201.415161,197.662079,201.164948,109.445999,2249004
1999-03-05,204.167419,207.920502,203.917206,207.545181,112.917259,2814940
1999-03-08,208.045593,210.922958,207.420090,209.797028,114.142464,3471101
1999-03-09,208.796219,214.550934,208.420898,212.173981,115.435616,3209416
1999-03-10,212.549286,213.049698,209.922134,211.673569,115.163345,3855586
1999-03-11,213.299911,215.676849,211.923782,214.300720,116.592697,2699585
1999-03-12,215.426651,217.553391,214.300720,214.926239,116.933022,3118241
1999-03-15,216.177261,220.680954,216.177261,220.430756,119.927773,3073078
1999-03-16,220.430756,220.806061,218.554214,220.180542,119.791687,2322144
1999-03-17,220.180542,220.180542,215.801956,217.052979,118.090118,2349822
1999-03-18,216.177261,220.806061,215.927063,220.180542,119.791687,2221976
1999-03-19,223.057907,226.060364,222.682602,224.183838,121.969772,4651633
1999-03-22,222.682602,223.808517,220.931168,220.931168,120.200027,1872363
1999-03-23,221.306473,221.306473,212.299088,213.299911,116.048210,2650475
1999-03-24,213.299911,214.550934,211.673569,213.675217,116.252426,2062807
1999-03-25,215.551758,218.929520,215.301544,217.178085,118.158165,2207438
1999-03-26,217.553391,217.928696,214.676041,215.801956,117.409439,1524799
1999-03-29,216.177261,224.934448,216.177261,224.183838,121.969772,2547459
1999-03-30,223.683426,227.811813,221.431580,226.810989,123.399063,2541714
1999-03-31,228.187119,228.562424,220.931168,221.431580,120.472382,2711225
1999-04-01,222.182190,225.059555,221.306473,223.433212,121.561325,2003256
1999-04-05,225.184647,229.813446,225.059555,229.438141,124.828354,1962290
1999-04-06,227.936905,228.687531,224.684235,226.810989,123.399063,2323493
1999-04-07,228.437317,229.187927,223.433212,229.187927,124.692268,2216231
1999-04-08,227.436493,229.187927,225.059555,227.936905,124.011581,2436051
1999-04-09,227.936905,229.062836,223.808517,224.559143,122.173920,2187755
1999-04-12,221.431580,233.191223,221.431580,233.191223,126.870277,2895174
1999-04-13,228.187119,235.067749,228.187119,234.066940,127.346748,3241490
1999-04-14,233.941833,234.317139,228.187119,228.312210,124.215759,2472521
1999-04-15,227.186295,227.811813,220.555862,225.184647,122.514198,3287852
1999-04-16,223.683426,224.559143,220.055450,222.682602,121.152946,2550107
1999-04-19,222.682602,224.434036,201.164948,209.671936,114.074333,5039264
1999-04-20,209.171524,219.304825,207.920502,218.804413,119.042961,3781746
1999-04-21,218.554214,227.311401,217.178085,227.311401,123.671371,2986699
1999-04-22,229.938553,229.938553,223.308105,226.685883,123.330986,2480814
1999-04-23,224.934448,228.937729,224.684235,225.935272,122.922646,1827350
1999-04-26,226.435684,227.186295,222.682602,227.186295,123.603241,1888100
1999-04-27,228.312210,230.063644,222.807709,225.184647,122.514198,2313651
1999-04-28,222.432388,225.935272,221.431580,223.183014,121.425232,2030034
1999-04-29,222.182190,223.057907,212.424194,215.426651,117.205246,2731608
1999-04-30,219.179733,220.680954,207.545181,210.922958,114.754982,4836131
1999-05-03,211.048065,212.424194,206.669464,211.423370,115.027290,2759385
1999-05-04,210.172348,211.298264,206.919678,210.047241,114.278542,3349151
1999-05-05,210.047241,219.429932,210.047241,218.178909,118.702675,3108949
1999-05-06,220.055450,221.931992,212.424194,216.677673,117.885902,3444423
1999-05-07,216.927887,221.181366,216.927887,220.055450,119.723671,2897172
1999-05-10,219.555038,221.931992,216.302368,217.678497,118.430405,1927368
1999-05-11,219.930344,223.683426,217.678497,222.057083,120.812637,2402878
1999-05-12,221.556671,221.556671,216.677673,220.555862,119.995903,2551306
1999-05-13,222.057083,222.807709,218.178909,218.804413,119.042961,1557722
1999-05-14,215.176437,215.927063,209.922134,212.048874,115.367516,3254279
1999-05-17,211.048065,213.550110,209.296616,212.674393,115.707878,1985820
1999-05-18,212.549286,212.924591,205.293335,208.671112,113.529892,2695688
1999-05-19,210.922958,216.677673,210.672745,216.177261,117.613647,2224574
1999-05-20,216.677673,218.804413,212.549286,213.049698,115.912041,2073348
1999-05-21,213.425003,214.676041,208.170700,208.420898,113.393692,2969313
1999-05-24,210.422546,211.048065,205.293335,207.169876,112.713112,2516185
1999-05-25,208.295807,210.172348,204.292526,204.918030,111.487907,2639634
1999-05-26,207.169876,207.294983,203.166595,206.419266,112.304710,3209266
1999-05-27,206.169052,206.169052,200.664551,201.540268,109.650238,2542713
1999-05-28,201.164948,208.546005,200.914749,203.541901,110.739288,2554703
1999-06-01,204.417618,207.294983,201.665359,205.293335,111.692131,2313152
1999-06-02,205.543549,206.043961,200.664551,204.292526,111.147614,2548059
1999-06-03,206.294159,207.169876,204.292526,205.918854,112.032486,2026537
1999-06-04,206.669464,210.172348,205.668655,209.922134,114.210526,1943805
1999-06-07,208.170700,210.672745,207.044785,209.046417,113.734032,1496122
1999-06-08,207.795395,208.045593,203.667007,204.918030,111.487907,1801771
1999-06-09,204.792923,206.043961,204.167419,205.543549,111.828293,1585149
1999-06-10,204.167419,204.292526,199.788834,202.165771,109.990578,2550557
1999-06-11,202.165771,205.418442,200.539444,202.853836,110.364906,2644230
1999-06-14,202.290878,208.170700,202.165771,207.670288,112.985329,2347174
1999-06-15,206.544373,211.298264,206.169052,208.546005,113.461769,2184257
1999-06-16,210.297440,215.676849,210.297440,213.800323,116.320496,2822833
1999-06-17,212.674393,217.553391,212.549286,217.052979,118.090118,1820456
1999-06-18,216.302368,217.052979,214.676041,215.301544,117.137238,2715272
1999-06-21,215.551758,215.551758,210.172348,211.298264,114.959129,2002706
1999-06-22,211.173157,213.925415,210.172348,211.923782,115.299484,1445364
1999-06-23,210.922958,212.674393,207.795395,211.798676,115.231430,1842838
1999-06-24,209.046417,214.676041,206.544373,213.675217,116.252426,3073128
1999-06-25,214.801132,215.051346,207.795395,209.046417,113.734032,1921273
1999-06-28,210.547653,213.425003,210.547653,212.549286,115.639778,1928068
1999-06-29,213.800323,219.555038,212.424194,219.555038,119.451370,2356216
1999-06-30,218.178909,226.185471,214.676041,226.185471,123.058769,3641162
1999-07-01,224.308929,224.809341,221.806885,223.183014,121.425232,2279180
1999-07-02,223.683426,226.060364,222.557495,225.559952,122.718407,1606781
1999-07-06,223.933624,230.188751,223.933624,228.062012,124.466301,2304958
1999-07-07,229.062836,237.694916,228.437317,236.068573,128.835983,3970791
1999-07-08,233.691620,236.318787,230.939377,234.192032,127.811745,3853787
1999-07-09,234.192032,235.943481,232.065292,234.442245,127.948357,2885832
1999-07-12,234.692444,234.817551,229.563248,230.939377,126.036659,2696837
1999-07-13,228.687531,231.815094,228.562424,231.314682,126.241463,1576756
1999-07-14,231.815094,232.941010,229.438141,231.815094,126.514526,1737274
1999-07-15,233.191223,235.317963,232.690811,235.317963,128.426208,2223775
1999-07-16,235.067749,238.195313,234.567352,237.945114,129.860046,2310554
1999-07-19,238.195313,240.196960,236.193680,240.196960,131.089050,2565245
1999-07-20,239.071045,239.321243,234.817551,235.317963,128.426208,2048219
1999-07-21,234.317139,235.943481,232.440598,234.066940,127.743515,1647748
1999-07-22,233.441422,235.818375,229.062836,230.188751,125.626945,2233117
1999-07-23,230.188751,232.315506,228.062012,230.564056,125.831802,1567414
1999-07-26,229.313034,231.815094,227.811813,228.187119,124.534569,1676324
1999-07-27,230.188751,233.941833,227.811813,232.690811,126.992538,1795926
1999-07-28,232.190399,232.190399,227.686707,228.187119,124.534569,1586248
1999-07-29,226.185471,226.185471,220.305649,224.183838,122.349785,2260245
1999-07-30,223.808517,224.809341,217.553391,218.178909,119.072517,2118711
1999-08-02,216.302368,220.055450,215.426651,215.927063,117.843521,2070001
1999-08-03,216.677673,218.053802,213.425003,215.927063,117.843521,2079693
1999-08-04,215.426651,220.055450,213.425003,213.675217,116.614616,1804119
1999-08-05,214.175629,219.555038,210.172348,219.304825,119.686989,2486459
1999-08-06,216.427475,218.053802,212.424194,214.175629,116.887718,2279779
1999-08-09,213.049698,213.925415,209.922134,210.297440,114.771133,1920424
1999-08-10,209.421722,212.173981,205.293335,209.922134,114.566353,2550607
1999-08-11,210.797852,214.175629,210.297440,212.299088,115.863518,2134798
1999-08-12,213.049698,213.425003,210.297440,210.297440,114.771133,1683818
1999-08-13,212.424194,217.052979,212.173981,215.676849,117.707016,1804869
1999-08-16,216.927887,219.805237,216.552567,219.805237,119.960152,1454107
1999-08-17,221.931992,223.558319,220.055450,223.057907,121.735237,1860173
1999-08-18,223.933624,225.309753,222.057083,223.558319,122.008324,2128853
1999-08-19,221.681778,222.432388,219.555038,222.182190,121.257332,2004805
1999-08-20,222.682602,226.060364,221.681778,225.810165,123.237343,1748765
1999-08-23,226.185471,233.316315,226.185471,233.316315,127.333832,2300562
1999-08-24,231.439774,235.943481,231.314682,233.441422,127.402077,2392886
1999-08-25,234.317139,239.571442,233.941833,238.820831,130.337982,2365359
1999-08-26,237.444702,239.196136,237.069397,238.070221,129.928329,2491455
1999-08-27,237.945114,238.070221,232.941010,233.316315,127.333832,2019842
1999-08-30,232.315506,233.191223,228.187119,228.687531,124.807587,1778740
1999-08-31,229.187927,230.689163,224.183838,224.809341,122.691109,2245857
1999-09-01,225.685059,227.686707,224.058731,227.561600,124.193184,1850132
1999-09-02,225.434860,227.061188,222.932800,226.060364,123.373840,1912830
1999-09-03,231.189575,233.941833,226.936081,233.003571,127.163162,2133899
1999-09-07,235.317963,239.821655,235.317963,239.821655,130.884171,2859403
1999-09-08,238.195313,242.198608,237.694916,241.948395,132.044876,3248534
1999-09-09,241.948395,242.073502,236.193680,239.696548,130.815903,2046271
1999-09-10,240.196960,241.948395,237.569809,238.570633,130.201385,2009901
1999-09-13,237.194504,237.820007,235.443069,237.319595,129.518677,1391658
1999-09-14,236.068573,236.068573,231.815094,233.691620,127.538673,1657490
1999-09-15,236.068573,237.569809,232.065292,232.190399,126.719376,1846684
1999-09-16,233.191223,235.818375,230.438965,234.692444,128.084869,1875161
1999-09-17,237.194504,240.196960,236.443878,240.196960,131.089050,2976008
1999-09-20,242.448807,245.201065,240.822479,244.200241,133.273773,2605762
1999-09-21,242.323700,242.448807,236.318787,238.695724,130.269745,2479515
1999-09-22,238.695724,239.946762,234.942657,238.195313,129.996582,2285524
1999-09-23,239.196136,240.071854,233.316315,233.691620,127.538673,2448990
1999-09-24,231.689987,237.694916,231.439774,236.193680,128.904160,2780019
1999-09-27,238.195313,242.323700,237.569809,240.196960,131.089050,2449690
1999-09-28,239.196136,239.696548,230.689163,236.944290,129.692078,2665413
1999-09-29,235.568161,238.070221,232.941010,233.066116,127.569412,2520032
1999-09-30,234.442245,240.071854,230.939377,237.319595,129.897629,3400060
1999-10-01,235.943481,236.443878,232.941010,234.942657,128.596466,2685046
1999-10-04,236.568985,240.322067,236.568985,240.322067,131.540955,2428157
1999-10-05,239.571442,245.701477,238.820831,242.073502,132.499573,3458562
1999-10-06,242.448807,248.203522,242.448807,247.578018,135.512466,3193829
1999-10-07,246.952499,248.578842,243.324524,243.950043,133.526749,2566594
1999-10-08,245.951675,250.580475,243.449631,249.704758,136.676575,3679480
1999-10-11,247.578018,249.079239,246.452087,246.452087,134.896240,1632860
1999-10-12,245.451263,245.826584,241.948395,242.949219,132.978836,2787362
1999-10-13,241.823288,243.199417,238.445526,239.321243,130.993118,2441147
1999-10-14,238.945938,240.697372,234.442245,240.447174,131.609390,3406055
1999-10-15,236.193680,236.193680,231.189575,231.689987,126.816216,4298922
1999-10-18,231.189575,235.443069,229.438141,235.443069,128.870422,3197526
1999-10-19,239.196136,240.947571,236.068573,236.318787,129.349747,2833375
1999-10-20,237.694916,244.075150,237.319595,243.449631,133.252792,2364160
1999-10-21,241.573090,247.452911,238.195313,246.702301,135.033142,2568892
1999-10-22,247.202713,252.582123,247.077606,251.456192,137.635193,2850361
1999-10-25,249.454559,252.081711,247.452911,250.705582,137.224411,2280778
1999-10-26,252.081711,254.708862,250.080063,251.456192,137.635193,3110647
1999-10-27,251.456192,257.085815,250.830688,257.085815,140.716614,2156031
1999-10-28,259.963165,267.844635,259.212555,266.218292,145.715286,4503554
1999-10-29,269.220764,272.848724,267.344208,271.222412,148.454315,3384922
1999-11-01,267.469330,268.970551,258.712158,258.962341,141.743759,3394964
1999-11-02,259.587860,266.468506,256.585388,258.211731,141.332947,3167700
1999-11-03,265.968109,266.093201,260.213379,262.965637,143.934952,2292619
1999-11-04,265.217468,267.344208,261.214203,263.966461,144.482773,2175015
1999-11-05,266.593597,269.846283,266.593597,267.719543,146.537048,2342528
1999-11-08,267.844635,269.596069,265.842987,268.219940,146.811005,1756508
1999-11-09,269.345856,269.345856,265.217468,266.968903,146.126114,1668780
1999-11-10,265.467682,268.845459,263.841339,268.219940,146.811005,1845286
1999-11-11,268.219940,269.345856,266.718719,268.219940,146.811005,1089656
1999-11-12,271.097290,271.847900,266.718719,270.972198,148.317398,1845735
1999-11-15,270.721985,272.973846,268.595245,271.222412,148.454315,2193150
1999-11-16,271.973022,279.604279,270.221588,279.479187,152.973740,2741850
1999-11-17,277.602631,282.856934,276.351593,282.606750,154.685577,2869045
1999-11-18,280.229797,282.106323,275.600983,278.978760,152.699753,2702732
1999-11-19,279.228973,280.730194,274.975494,275.600983,150.850952,2394885
1999-11-22,275.851196,280.980408,271.722809,280.605103,153.589996,2517484
1999-11-23,279.479187,279.479187,274.349976,275.475891,150.782501,2055813
1999-11-24,275.475891,276.977112,273.224030,273.974670,149.960724,1615075
1999-11-26,273.474243,275.475891,271.472595,271.472595,148.591248,889120
1999-11-29,270.221588,270.221588,265.342590,266.468506,145.852234,2214682
1999-11-30,263.716248,266.218292,259.963165,260.463593,142.565445,2563396
1999-12-01,260.713776,270.096466,260.338470,269.220764,147.358658,2741050
1999-12-02,272.473419,272.473419,266.843811,269.596069,147.564163,1854178
1999-12-03,271.597717,277.977936,271.347504,272.723633,149.276093,2807046
1999-12-06,272.848724,277.352417,272.223236,274.694000,150.354492,1674925
1999-12-07,277.227325,280.229797,273.224030,280.229797,153.384537,2828079
1999-12-08,277.227325,286.234711,277.227325,282.763123,154.771194,3256328
1999-12-09,288.736755,290.112885,282.481628,287.360626,157.287720,3219008
1999-12-10,287.360626,295.992706,287.235535,295.117004,161.533096,2861751
1999-12-13,294.491486,298.744965,291.614136,297.869263,163.039566,3050247
1999-12-14,298.244568,301.247009,295.992706,299.996002,164.203644,3863679
1999-12-15,299.996002,300.996826,288.361450,288.861877,158.109344,3273014
1999-12-16,292.489838,295.492310,287.735931,295.492310,161.738525,2954925
1999-12-17,295.742523,309.753998,295.492310,303.999268,166.394836,10583714
1999-12-20,306.751526,308.753174,303.874176,306.782806,167.918427,3853737
1999-12-21,307.627258,316.759735,306.751526,315.884033,172.900040,3202672
1999-12-22,317.009949,318.511169,310.504608,316.009125,173.419098,3090164
1999-12-23,318.010773,318.761383,312.256042,315.258514,173.006989,2007652
1999-12-27,315.758911,319.261780,312.130951,319.261780,175.203979,2048269
1999-12-28,317.135040,317.260162,312.381165,314.758087,172.732361,1937710
1999-12-29,316.259338,316.259338,312.756470,313.381958,171.977264,1485581
1999-12-30,314.758087,314.758087,309.128479,310.254395,170.260818,1394156
1999-12-31,309.753998,311.505432,307.877472,309.753998,169.986343,979846
2000-01-03,306.251129,307.627258,298.619873,300.246216,164.768692,3675284
2000-01-04,294.741699,296.242920,288.236359,288.236359,158.177887,3683877
2000-01-05,287.735931,294.241272,285.359009,287.735931,157.903397,4545070
2000-01-06,286.484924,294.116180,285.484100,291.582855,160.014404,3309484
2000-01-07,296.242920,303.999268,294.241272,302.873352,166.210388,3354147
2000-01-10,305.625610,308.377869,302.498047,302.748260,166.141724,2535669
2000-01-11,302.247833,305.625610,301.497223,303.248657,166.416351,2518433
2000-01-12,302.372955,306.751526,301.372131,304.249481,166.965515,3054543
2000-01-13,306.501343,310.129303,306.251129,307.752350,168.887878,2490206
2000-01-14,307.001740,309.503784,299.370483,302.247833,165.867157,3077524
